"simphe_mean0_hSquare0.7_cv0.1_QTN1000_A100_D0_AA0_AD0_DA0_DD0_epoch1651079123","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A75_D25_AA0_AD0_DA0_DD0_epoch1651082360","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A50_D50_AA0_AD0_DA0_DD0_epoch1651086000","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A25_D75_AA0_AD0_DA0_DD0_epoch1651090574","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A0_D100_AA0_AD0_DA0_DD0_epoch1651090574","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA34_AD0_DA0_DD0_epoch1651093758","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD34_DA0_DD0_epoch1651093758","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD0_DA0_DD34_epoch1651141113","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA11.3_AD11.3_DA0_DD11.3_epoch1651142778"
2598.60562472103,432.032980215497,376.599105976571,-1779.40155829834,-4174.96989302696,1665.47638805128,-1480.69430320163,673.47760760419,-1080.4652373252
-3270.12658561051,2291.37181133586,915.495736650957,-1177.05769424489,-5123.78134831215,3169.56438531697,-366.244070836272,480.339393840141,1270.3118649565
-275.918040713249,2698.80810438585,-569.37957796601,-1850.84529650746,3192.86145754226,2863.16586153466,-848.43328829583,659.637023889348,898.780580582516
-2164.37615208375,5052.19234731157,174.025426379268,1638.52437018775,-1360.98563499905,799.204097860886,-2261.92981743972,-780.092629503186,525.460299923357
-475.686272611605,396.723073334731,249.30983851588,-3957.56002929194,1913.97602095791,752.156188993421,-312.575469217469,-489.555394511617,381.267415231287
-7303.01359914093,1613.46316986624,-1613.58431823992,-575.2830604677,-136.501416388116,2697.09163348074,-98.3843848447037,1468.78130975889,729.822702880821
-3548.16770163871,2295.06387203277,-830.173692237592,762.3835938038,-993.461859228643,3133.41221234164,-1366.60170847948,-67.4430447240319,316.30836778316
-5117.57485175997,569.352641428471,-1561.25412464763,-29.3993835245927,343.669395965177,2925.12850264868,260.995167057726,87.4448219914493,1415.49400932908
-3417.19008239816,2858.50633507124,-187.508803960363,-1815.28122247282,-1589.77299429592,1322.20525158147,-46.0481637828683,1961.17947980144,54.5714098392231
-3832.72148336755,1862.46079217095,395.854643917492,-1082.37972073458,-187.358490976822,-38.7739496298398,-1997.33906394271,-910.937798566789,679.498072603952
-2646.11236205,3407.04261716852,1227.46831582001,1004.0660494411,182.341553916606,2646.47649244357,-198.778322899981,1414.67605520915,-703.863951934876
-1981.90824225923,2458.0863214709,1884.88258071821,-271.565598266289,1294.89236258721,500.604973082359,-764.727276129209,1511.52919916401,92.0912916532718
-5082.87725859533,8103.3202726372,1003.01032717293,-1391.46367767071,-1398.60478305076,-2234.53802225168,-2126.36174637399,1033.44199467502,332.013330982662
-1595.46795468446,1327.62779426048,40.6840585818674,-51.5350923469257,227.721320302997,2709.98166367701,753.91728385501,316.363670590162,987.04157820671
-4981.06121301893,4751.07773715396,2206.09852924045,759.696858881191,-3377.75935072563,1681.83825638776,-1049.9027839688,303.885741146595,-845.803924103807
-3000.28852434791,4366.32485161147,-365.753498916232,1888.26323520253,959.534298337154,-82.9635276380575,-607.268608522938,1188.45827285895,-979.04453558316
-6098.15200098428,6533.46758735105,-2170.2652887295,1128.30518158564,-442.201314925212,1643.64621540111,-405.670805735106,1682.97725254391,200.438312069657
-3400.53946316658,1434.81026854531,-2940.85488438014,-691.351786948236,1855.71877522997,927.942994740186,-1882.73963436164,-628.624157588453,-1297.64324517049
-3450.1688040338,3496.92403644279,1588.42995663951,-724.937073183455,1907.09051065556,2563.7051062105,2181.13558701152,-289.729101692114,1870.02495464386
-3367.73337576291,2047.89013401971,-31.4107205266314,-1138.31933605427,3380.4679319022,3133.7980044926,419.160517506651,-1097.98863046687,149.81973090259
1245.50291073186,161.519181043077,781.868029058837,-1277.73213956457,812.979746405055,2219.39401520644,1141.05198938674,-1519.12333328652,-1506.312737631
-3694.33884156175,6880.30333656077,-459.771847133793,744.094660788776,-420.397121396617,-27.6300274668685,-2264.67406653422,730.535461424135,-901.541925800393
-803.534061646995,2011.91416555296,1307.22625645199,-1755.19054523942,146.685329437797,1959.90004795614,-528.947161445064,399.470492984061,661.098588739766
661.219095585211,4682.90181634779,-1092.38323491779,-1808.39027503723,-1162.96247180518,-7.99228481201112,-1268.6655210368,1029.09079321464,26.6654039706272
-3399.22701291131,2473.06396976786,-1077.80918689744,1789.47330102596,390.548287205941,596.202578509943,-1318.03576763248,-627.19528678633,-2393.96976463341
261.108879232961,3318.54457714762,3674.37532721431,-1846.70227699914,-439.937003839684,1139.59897208946,1021.73926145001,1027.32980871297,479.562755286905
-5572.24508331997,5711.68268850253,-119.077057184751,379.967641618612,85.2533221779865,214.463375246427,-1687.66456665913,1677.61666919123,806.70273595078
1051.74730055544,3079.72043174516,-276.676650581202,233.221398585606,1234.05951004497,1931.93822956515,-1856.34435606044,-570.700402784753,1120.53769546255
-2528.72633692146,4811.03227777834,313.289822724587,1138.98020670554,276.464240928678,1233.25020171827,-971.167187925424,2206.22594545222,771.32569150053
2162.31634407065,2990.31098393352,-2709.90421360382,-250.329130840192,-3038.45720357444,878.344510764437,-1128.71078134441,-1566.73745287638,-120.978679323423
-3004.39028086036,3573.05432371125,-396.972335772378,954.108437458515,2680.9854771474,1653.82032927253,-165.645526740655,41.5918225759777,2719.07846193288
-2465.64393245148,753.251808545991,-1672.14941488106,1019.44380349976,-1234.84544811171,2671.53969543029,-1279.94804344908,-472.548551545337,-656.032625571332
-3243.95471052126,7006.47117410601,-1302.69582160698,-445.056470225474,235.665051106351,1412.84324084057,-1630.05355814279,1592.43547891438,-197.356518798892
-1216.05379589592,1755.13708181478,-1418.73564662078,-1362.25538742845,1209.2396183732,1463.35761860238,-653.989495452883,654.930983627885,-904.395683029634
-3072.83857952095,-492.778543722176,-1110.44499819244,1312.09934137076,-351.929556226926,1679.84760090951,232.022918013889,354.842322919832,1337.14199569841
-1319.41003092373,5125.78302933014,485.368365342904,-293.987327284665,-2748.45150015192,-306.982105935596,246.509388715428,2015.54535489098,2652.39281043829
-481.696055658243,2127.56321791068,-471.647890636792,-723.123568406601,-426.817831887624,909.559404850912,-741.434313563591,507.915718307609,207.443925894458
-5037.46960965875,3742.83657751928,-2203.00785369234,1321.39121749842,102.779847011421,1589.55279885943,-1287.94034037814,668.632807903419,-1298.20203008701
-5767.37144937316,229.060593676718,-108.161461549896,-1645.8339114441,-1781.1341578921,2895.83948535387,-606.512859719749,536.077523607391,-913.660390483405
-399.987567148022,-924.111588630001,-1954.67005197393,-1642.70168383295,-129.247657504376,-589.948739122656,-1618.51178325909,-33.2899368095362,228.265734044101
-2060.71662518414,3283.65480965153,-585.818899652168,1519.26634350492,2880.88529719899,248.749060782989,-1249.22875854899,1478.03130799558,-1654.46675918958
-743.38124736647,1640.49341660372,-256.778386794855,673.132505037739,-973.014471941951,1530.3724547186,-1267.78707910218,-476.588244008219,539.21332329169
-3927.45346547125,2268.12250044804,-2672.78298998873,-1288.13794132135,-1088.0713446968,1867.37465360307,-1234.50595127788,1302.2763595441,-474.68003233127
4886.64680620414,-259.552163256646,-1390.89875033307,188.831271731934,1169.06944564438,1366.29694715271,-1189.82177393353,-306.49968199223,-151.554022400129
-3057.30211162511,3087.87656943664,-1459.18127582863,1298.77679142017,-6068.35195350045,199.601363843186,-146.058571849373,1478.29995740338,1182.20061961196
552.079888365731,5919.80557424379,-290.974760191289,-319.351753002218,2679.46425732623,1241.9515993458,-722.033722823791,202.939370763341,-1119.94082015573
-1559.1910336136,-700.163193344879,-1312.20020569843,-302.762052412582,2365.7790435777,1386.62377859185,-311.528820343364,-734.010931352593,145.518317989361
-1338.55288153525,3258.9079710664,2476.69373426005,-3456.37797241155,-2318.10910131027,-301.533159571239,-602.292955666907,237.308784429133,1624.32444727572
-3108.04903213595,4927.2699970128,-160.971452614972,-2526.2343377543,-1248.02094098111,-991.648439677704,650.04967522099,700.773681093551,467.212085692189
-116.698534514291,4204.80381039486,68.3662789469426,470.820738208458,1079.2533100194,1673.80582010573,364.781210367646,881.002015392972,-819.909988956031
-471.862781143867,5337.40215661949,1999.28208450959,2502.50703983518,-2423.89560478662,2349.91618833598,465.949456784327,-468.414413726267,961.630695370508
-4556.80668144655,4941.17563621708,1384.93625732073,1714.46900750367,-1589.32243610921,1463.7282987768,-508.397370487327,1717.47672675971,-1509.87119773942
-4576.59560310135,3857.67388687274,-1494.26154752128,190.32855307256,25.1693230717374,636.652178767568,-330.984472921018,1228.54965525718,-1282.0325218548
186.629485377665,870.296036861933,1687.13459054978,1328.10651953116,3429.17856121938,1165.06872946453,53.6366102439885,378.2387181298,813.737613957496
1191.94042082716,-678.75128866416,-694.520174460483,2703.83297045661,-2067.37952931645,848.642453005211,-1024.50313193898,-1330.66391165935,-709.29762098628
-1001.19316129976,3982.74267049041,1683.10461826413,-1542.01080228465,-2552.91892438283,384.635888675814,-1608.3845238303,2136.94088969617,-1218.79519095832
-2537.29689778813,-797.966231170984,-1652.77182799283,-755.484048119078,2044.83584541807,4957.90648159166,125.356407238491,800.603794438253,-300.73807768557
-3460.33025249829,4090.08464809281,1704.96624016198,965.017603517909,-2884.37256790379,615.870982255183,-3136.10785398027,398.941782035794,1626.15725192127
-2714.06994501583,3848.9462034715,286.581411684088,747.185225602131,-2639.09283733477,993.808635058962,-2971.43015658516,593.245056276286,948.044092692236
-436.140547503666,4056.78793196392,-816.062209557039,1385.18156857854,2039.55204628303,3876.57827642957,-2089.91407099414,730.149479510919,-122.650526303277
-256.155660211129,6564.51811432425,-2158.70156980767,-1292.0239543051,-298.991068226378,2653.04480295218,-1635.25641821096,1116.00911823874,-272.430929958265
-16.5839018765695,2984.90612267275,-161.70385549408,-1995.21171506362,-639.757151696872,1567.39828663259,-824.004346151557,1052.38794472145,-471.984071507483
1835.11270826913,2708.11889441815,349.25237224883,-941.086708580365,-35.5651892394938,2102.99132049963,406.566957236707,-1616.88961826152,771.661715088698
-2509.89923570239,3640.12241322532,-1881.2221704063,-230.228670219894,-369.375127942282,1420.10621193316,-3069.65814403196,1783.26747886849,-296.671334907612
-3220.45187188388,1010.45030467461,-262.634071220476,-159.988273487679,2529.13098735263,1222.89229522112,-2004.44711533477,2492.27805488391,-11.0938545425841
-4607.96563527236,1646.87961826854,123.210696186018,78.0055367038315,-108.993472512217,618.708407962518,-1350.07915498294,2298.22800211462,-1380.47599586495
-73.4814418946198,3875.49616179595,170.945448192074,-84.0014120444448,-1166.02234770206,1416.57416343865,-768.321790228403,583.862711722314,-1524.67220737715
-5014.72438510506,3752.35714057813,411.862157013659,-5.11351004976734,-171.063348356483,1320.6553496927,-2230.85751962778,55.6513866447304,-1098.94192172486
265.519347735244,3133.20475595443,-1230.67375059476,243.644899890446,-1345.97929453867,1858.02932023764,-815.081756678542,-948.574111812398,-171.573677702807
-1993.88288349396,1934.19192423702,-2134.64590774731,572.17005497756,517.817236525475,2129.4472126385,-151.966114186625,81.0710164898657,1287.69512145462
-3520.54780796644,5163.67772736105,1280.72362185541,-751.236709242263,-497.675000459022,-143.532471192157,-1254.62450691796,1752.38743074999,-531.285189807308
-992.490228842446,6175.22711286954,330.960676224529,-977.996261888676,-1596.07288768525,3741.02113833279,-1163.69776055021,329.150279042003,75.6904524489928
441.445636794626,5497.73667264282,272.722787753287,-131.424622698212,-190.988849066161,2592.24316013634,391.74830411054,1578.16465597498,1731.16430215802
-6292.1346976114,6196.62974379394,-1205.32032246463,-1667.63166879794,-995.956675425184,2457.96280110885,-1378.39912500696,280.319560943304,-1514.48716713114
-1337.76830076876,2425.55625715417,1991.73760667199,593.977912204394,-2536.16668848535,1214.4051351615,-729.137595970462,37.8951025877465,-526.976897444748
-377.520398321073,2864.02258155106,1475.56387421335,-529.99493688392,360.620250681173,1284.07882453788,-174.029024294226,59.9834546166134,-758.309396985114
-3520.80109244633,3117.53446337239,-47.743714582879,-2585.07696978384,-2949.99437381283,617.274780771132,112.328591136345,1814.99454531426,1094.77235850709
1760.65632507534,3074.75249654962,-3330.40351144131,-2782.52190940707,-3124.20075841197,636.092119095618,-1180.74849020172,1123.34326728024,109.290610480999
-1838.52066757445,2557.07986719157,994.610904403817,-863.869333156954,-283.648369657646,2120.17004930536,1325.33187956952,-1125.26775394406,5.39888650642638
502.718994842783,4067.42480253935,-47.2533122384026,-21.5675663423045,-3065.60630098895,3340.02685517544,-102.945082621471,-70.3624742866231,114.312498707952
-3808.00438006785,3379.71329320872,779.792237205865,70.404137957102,-1113.43400468516,1581.61433070262,1087.03225950578,-305.86968119736,-83.6075617080755
839.218176450641,3353.05075307473,169.982011966536,-1607.22910037856,-672.383141667671,797.046797828569,-2561.17642890497,-250.10984790335,-1316.43940566606
-3616.39868902386,-57.1212587674883,-1024.25634518891,-854.872447211398,3752.92446295793,2052.66919011545,-965.515744169811,131.703200508983,385.017234525636
1601.22269882258,1132.07140229165,-1674.00272938129,-1235.03012174822,-2116.61026744707,-1225.83333440165,-1284.30219684879,1896.68548354187,2147.20423286059
-3371.61030900606,3869.07439619104,-1265.8697311181,-1115.65207050836,1606.19558993809,-81.5724166701666,-115.000747008191,1867.03631738651,1416.53772633225
-4429.45475124792,2165.6036698168,-86.0716451353912,1442.92220581344,1436.37803765539,2224.61953659058,-121.187518171212,812.390539212142,-1121.89516847087
85.1958911982931,2151.66086324899,-709.113314742404,-1252.48599053777,-2546.15009678775,961.083093677568,1254.62477745496,1048.50960917567,672.689493587021
-2064.00549620032,1437.4997397062,-1324.47587519191,-1685.53357316423,-2199.38699718232,248.81893151863,-2153.47425334365,279.992304949199,-576.282970755564
-3662.66939436994,-156.631736575009,2412.33882881303,-356.34363156343,-840.234265507538,1276.02462781196,710.069035225178,-547.182909230113,684.956478028301
-1362.36130238704,3289.33152056608,1150.60294678217,1756.38284121412,-453.330615084206,1755.16894736792,-384.977707722124,943.098758302062,-55.4513434476521
-5065.70725269175,4530.6863876963,-1705.30875072195,-3418.71392549185,-4398.54827758655,510.40094503328,-818.583210232407,-1845.1242061177,1170.7087931028
-978.371999378118,3660.05670956759,-325.718210028694,-1186.98138254848,2955.01109697782,2362.29455625042,-1571.87138208406,1871.82526291083,-778.069037677274
-339.144995187249,1545.41100932811,1391.65294062871,-1689.92655048144,795.421030126299,2011.29969613924,994.870449092859,1785.06960000138,-1693.07365730247
-6666.21151071116,2220.7196571747,-300.735618286301,200.704987500093,1353.19705746816,802.415698383965,-108.534327040909,1064.37117032349,-15.57473856358
-5485.19233000717,-542.060763500998,376.237323693007,1261.8726272445,973.289841011189,1637.036325356,-689.436768413032,740.875396641738,-606.100246814805
-2930.10145622144,-15.6857668669215,-945.281616904924,693.861625370554,-2669.80387474003,-475.738031680295,-2629.38058653026,1015.61467413495,1965.25174131482
-1843.92715788448,4172.77386099234,1066.80747950357,-3159.95292453276,-3072.32582973237,991.016855427109,1145.34114546295,462.662324657553,2117.63884372817
-1222.09472201288,1677.11794085172,1024.51698443553,499.709207091,1234.23026819964,1692.73482974322,-231.197585797072,-389.554789195201,-998.610797785602
-2279.56782652163,1656.57703692507,-1041.5356866835,-1737.60341594387,-380.767625589615,387.96816726579,112.887518696504,99.5178542658776,1531.61196676255
-1994.86460129517,2602.57531534613,-557.670208574906,1641.63826478924,4503.92421356861,1313.70505498161,-113.688450678377,378.487991270581,1347.64714416272
-3964.15302939672,1295.41804247923,-373.75288598372,-409.014143115407,72.5032945125321,1427.31182210768,-1217.44554221974,2050.94499523151,1216.16509967834
-888.634431771384,902.825667786839,-1958.79112110869,-1527.71100978444,-1776.10549050148,1028.41612924099,294.330348931139,-1793.76270342231,-309.090701474793
-4045.29570084733,-69.7019570743716,1219.6943890839,-479.500801047629,995.505281801303,-431.457044756345,7.98422914010177,-415.660125180376,-589.524581676352
2009.88395380461,3998.48789175218,-929.144844894113,-1885.42658002077,3062.62385563501,-1159.96945362055,-1026.89920305049,509.7174934218,585.364629954082
-1594.8852110454,5767.17645188164,-252.298888750686,-1914.31686696139,-1664.25754801771,1542.15375710331,236.268320291178,1221.98122706654,-218.656705147485
780.914300989378,4367.80152659678,3388.05740193177,1351.81444518884,-2304.54604947106,2580.95438770861,600.556434111924,311.88228274797,-815.856287033193
305.019744243894,2059.73049447196,870.368803330998,-260.527678558458,2235.80740850719,1217.30933403043,-954.717724002106,1351.72492279258,251.650827439916
-2664.02454425087,-3618.22184497866,133.964660124088,-727.66439687396,489.673969336587,1287.01734220589,1656.84453438974,763.627169172271,452.050714224435
1937.81097600727,3637.75874099069,258.78990728768,975.162485161134,1162.659904913,369.233886818375,268.089066281481,186.535170963086,-490.599264859349
1846.76492240007,4067.70060347552,3005.86170166247,-1731.17953658815,-918.31882516022,-540.696852842499,-904.006265551281,536.715978303934,-559.625046108333
-1965.12572658785,502.278980071884,963.102594965048,932.202505153554,446.372534620555,133.564175813741,-70.1433941370082,-790.753862136691,221.672335619285
-5564.47648593736,1214.24844510999,-436.667904920857,-547.632771033463,1688.83297792872,2296.60842366619,1568.84270458456,374.588388562331,-939.731892070155
302.028829758554,4791.23665786035,1038.72045053113,920.984546321279,-2065.61165499959,21.0068192720153,1079.54684592108,870.010402393202,-388.943789014895
719.951315566528,1386.77234612293,-673.534151633597,-310.66717175282,22.0910163752347,851.825256869225,-776.704545089782,-336.282194327111,290.920525518771
-2881.07476235749,-0.699682785812911,126.88060813224,2114.51114473795,1211.95609459341,-1183.19670208336,-1471.88554268162,372.515586216258,826.095329135509
-276.666795624141,3752.68350104923,165.514681854795,-343.737384192133,-510.768838842238,572.144454680176,-1307.33659049319,2262.81875567418,-110.88605825168
1208.23232034541,838.535799803753,1344.83128521779,-1164.91043003731,-158.656343846057,2298.17224089613,1031.15486468193,2413.23568016291,546.21123655026
-2471.59485527276,1111.52108253811,2711.66613836431,-1669.8446386612,-2070.67454628574,724.205469338774,-337.439318838492,-798.355583072862,-1883.24239920245
-3395.98631366304,-1694.72191293906,600.531719187323,281.833518534709,-414.58042180213,-431.180041334932,-477.908335511329,443.505432832345,431.822451420136
-2677.00335046819,316.84086183396,1902.31639866496,585.064839109246,424.281967720954,784.790613222077,-1135.33776988927,47.6228777786434,743.784280314731
-1111.7474838271,1916.99068188282,90.7850693134556,-206.201534317911,312.720153635467,-456.850796878074,-1586.68617216335,638.22268759721,1596.22328382229
-248.133853306625,1260.90634096399,-2618.72111522871,-1059.57425050755,1782.43865309727,1802.54229858435,550.483432246713,292.976835392511,767.246005604327
-4663.25608123276,2829.34841905931,1156.93008535061,690.533116012857,-4679.87350793989,1839.34587016571,-1386.49147457695,1427.58536543438,-751.045360363361
-3497.62885741772,2141.08794100178,-155.132031311605,1941.27927574438,478.143704889404,2183.33142310565,-395.873776712206,533.778946564783,-918.461125916137
-3511.06696723503,1781.98376005411,2100.48321356849,-141.79446024333,-1710.75772237545,2402.42464925992,-2706.07867786402,2022.18912472274,1404.02388041121
-1332.01489709573,4168.56643771477,2604.55332034026,-483.531716309481,-103.801648070734,2438.78059636425,-605.433129865216,666.99957847262,-92.2600495502757
-1320.70029639112,-121.371402394957,-49.1857349029831,-566.192487293061,2075.08528696131,1245.9156770233,-1038.45539514806,-340.964191817922,451.408926090006
-3371.63987451041,1145.10100500841,1761.7644215626,436.722449177014,187.665056364655,1276.47847528543,-643.93174240815,-180.87811535263,-976.853748815601
-858.455316876499,4676.38116369887,1361.7877359479,-1042.66208624909,384.351852208192,2028.8356897991,745.611918896262,2066.94808171572,335.087209277794
-478.964273061383,-140.70684087408,-1101.98962041181,557.078777181067,-4010.25014601885,-776.494146987538,-175.077854524396,-22.624144644139,-112.11600327603
-4559.77156838099,5288.523509934,-556.484308127423,-1487.88762062982,-463.930173706499,324.055984816202,-1620.75773347227,-567.418902850139,182.004670557559
-5678.69069269621,4074.31806097337,-3265.99108598816,981.738555394682,-4911.97763025967,2243.67596692175,-1692.59712762535,356.641241443266,-212.639961001869
-1393.05008048745,-1340.02912725865,-1630.36310689053,-169.067073840781,433.423354741266,2244.20107369459,1425.58001814442,808.756527570954,-800.420400283701
-2406.43802752302,3230.07822962185,701.22538432378,-2271.354490371,-366.084624997715,838.708374520764,-1061.36165252301,-105.406615712029,-1572.00030566631
-1605.87465921174,3456.15415769108,523.981121605605,606.823289132482,-1357.74381806062,328.456597404022,-882.323081415478,-466.793220990299,1374.10468949646
-5287.5909101897,1301.73731603066,110.49467503488,1474.26605380862,1595.34346902762,2100.21968993045,-27.2745761261095,1389.75449933453,288.216161476981
-1541.60323784039,-457.411888392671,-8.14975661067911,-1537.995868358,386.764345546352,2467.08827095403,121.307968097853,628.160180034709,-1045.24671844013
-3176.6019454669,57.0245024111778,820.029202667982,-211.409948202106,-791.098987413342,-336.230186546142,-1110.12922042589,-671.512770026533,146.804288875235
-3102.71765468487,3201.7127796268,-2023.96790969524,-3062.71200095571,811.716821676703,-1057.52362966069,-109.647570939779,152.891512116443,-1680.45098263683
-5724.7668520689,4706.55793823797,2734.680611913,-2732.61319179612,-1376.32578333207,2384.81831132181,-2857.03442141626,185.189254165658,-1359.41203900738
-2991.90259451133,3143.49870422965,1617.04512226601,44.5797992570307,399.476161658508,1148.73442198134,384.547924251869,-844.147965481836,-92.9529654272706
17.2335688760112,881.982088690329,569.099099104117,-216.174934153281,-3282.47419650389,1022.29773774037,-745.922676382451,1848.50800266219,-1643.276710137
-1554.64474218685,2856.84442059691,1363.13909756261,-1104.82845715967,-1823.84289445542,1214.73779537908,-1429.56538508173,366.583381942676,1947.66530175489
-3129.24195003854,3533.25707005922,852.081150499995,-1790.4227871296,-656.469948943094,-275.756708490063,-482.413811474536,1368.43163631673,-1569.94983241757
-3329.83568188755,1362.51299915655,481.064209625765,989.635657900999,398.358121617863,2705.60103764362,-705.047904592652,655.408812485448,-207.642651851668
-3822.645570074,1738.64051723518,901.753240388251,-2868.26030617011,1166.81462849995,646.022656797195,-1235.54856309186,2244.36829487207,-164.316865271839
-2903.59304648282,3807.22263602949,-225.89859150848,-700.351296167148,1572.99396746879,731.753090689313,-365.582363152641,505.637562817251,-188.59664532491
-998.512166567456,1425.80291516062,-80.1555315709531,1101.44737137634,920.629951502257,2511.23135182031,-743.887984704965,790.091960970136,808.298531262724
-5946.79945357695,2414.05428411644,2204.20609157769,-934.011785418008,178.671083560247,2970.98305500569,-1645.25057158949,640.210751119868,310.538862809974
-351.021152002069,4801.2702802006,1723.66056216225,515.521671179819,-2755.51430928976,-617.589583486294,-615.604738022586,675.080750998466,-1037.25971162975
655.041955037422,2189.00451400736,1127.8295716607,470.693597217789,749.293625617809,2542.0572767726,518.049572170244,1442.46677040631,856.024772306926
-6872.45464958131,2865.63737382699,-1306.25288498516,99.9477657580302,2092.43591581803,3083.47961612969,-2480.24488697164,459.218928562402,-554.264194095572
-286.881740485604,1627.42206708956,-2914.9844680723,-871.685739810483,-2434.75812762119,163.451920858788,-1432.47194128931,961.56090308696,476.735171053519
-2431.63449727557,3499.68710235461,1031.88198525965,-375.379619115832,-2817.07957998528,1666.48219105513,-300.998153298825,-296.116048696737,1136.72144355442
-1976.4077385953,1766.39562245257,1733.99617756751,2825.77552746663,-1934.78584320193,82.82900191827,-1544.4916969577,-1080.71190734309,305.766095723558
1438.92728837465,840.087724975245,-460.900962730405,2274.87262425956,-613.312103565244,-204.209274389274,337.56030585129,311.177766390553,-1959.74400536727
1794.65165132849,5504.84896900228,760.61478504351,538.809883370521,2271.02137693455,732.340665899662,462.874368160687,160.234939283906,-289.028659839292
2716.77327360058,217.469286303531,618.56940346626,655.612543373053,1712.41840366611,849.73935541572,-300.069413250597,53.6372441106864,-1960.07411680556
-2142.21543341752,3185.86592920419,43.8983831777764,-3658.40085762001,-72.9271905783191,-475.742413092664,735.500173197211,-964.952678925412,-1740.00242946606
-4862.51649789795,4475.41574785319,3212.9795735241,220.116529009193,-2470.20074114847,1625.80861289231,-2129.18878894316,2238.09924272497,296.986119680972
-2589.85794489413,2735.1205709281,951.608494928435,2158.238053291,1587.60630950806,2326.21090323162,-1600.51438244325,547.828610771588,-164.683871981966
-4591.99479539864,7333.16682627932,1354.43890483418,-4723.65168429302,1782.28405404342,1309.25946935721,-602.656268672875,753.396614638054,-964.106555404448
-3931.48000629577,189.68655450915,-873.666055117567,-1523.58900478434,-1414.34050953428,141.489763333732,-2487.45910985582,1933.13274082238,-1818.95960278906
-2124.16860524278,3426.12740760701,-775.418915766999,2278.56865740826,885.14057429784,-12.2827161868263,-1521.3844216463,2016.11134854003,-332.054611917108
170.480863282921,-175.507459419681,-2101.24235113443,525.673480971611,-852.880101314899,2541.05703131531,520.443378671301,-891.857341304668,785.634967068685
-3170.91816047762,4506.0236372055,3054.61160650211,2473.05443841881,1574.94361289907,1140.26446070491,-438.814200721033,-180.632768733063,-249.798993948445
-245.636937185156,5519.34119953033,513.38098784155,-69.8842817150883,1785.51353065495,1183.71959577324,-417.472161132508,467.918579850416,585.740477257477
1849.46384486974,3586.24412106059,1777.19434656849,-895.584180318551,132.202284800473,805.316998887012,126.338755773663,760.705572147382,-514.187649047972
-521.549024937252,4415.86743967643,727.100885336262,-355.709815589994,677.630795170717,2653.62709368721,-213.00069448601,-591.69741275507,348.302966928108
1056.35943676752,1846.32584989059,-381.18232764251,-207.330593623261,-176.871709200542,-208.842134005217,27.7548059002635,-547.749545692285,-1928.77081812562
780.343727713943,4260.0900486913,276.514447255495,2117.77209564047,-4284.76257508862,435.957255621897,-1844.05826249597,-335.750103309275,-1090.68398823984
1343.68369938252,650.957529070774,-3584.8908015517,2959.35207017645,-292.444561436823,685.705875172674,-400.394242779316,-179.082009881176,-1032.20148659523
-2766.33891068323,5784.69331842846,2088.61248277148,425.8249502315,-494.60707568443,-124.559203884323,-1039.86149857358,1243.45404661313,86.0200174543538
-2123.54821804579,5786.7498892228,943.537228281755,-3296.9309601422,-2879.28709294519,2308.44606193384,-1178.34406280697,674.805967378051,-874.172432698024
296.827329700171,3497.54143342539,711.985492765922,756.38201815187,-178.014923027014,-1833.46439802156,-1706.74697736637,-1788.97834375231,-157.482865411053
2672.8960547584,4460.01841444889,-96.492351206381,-164.215855965138,-2415.73287539661,1206.38747292148,-1140.23441831297,637.535363782648,73.8152352925558
-4550.36706806021,2158.49943035913,-2085.13646914639,1924.97365865138,-776.71547299913,2515.51256268741,-1298.82551962427,412.204225902159,2016.82164317737
-771.830683645839,6237.53331639277,1472.14036731345,691.461321384304,-1669.89358004897,823.49752160729,-2151.47673468101,-729.876430436593,-441.979018366642
94.6371813948318,-905.734551924912,-686.529607705821,-1814.39117410042,-1042.46338690881,1576.74372955573,-1008.59739774169,-1116.20199581083,-750.31332389943
991.841572849612,5180.08351199161,-1069.02442114016,-235.698670499165,-807.249719973136,-118.580911422883,835.847771970104,424.117020827413,660.559193717455
-134.925412690999,1091.36860494002,441.861202415424,-988.934312815049,-1339.24126050391,1645.17375864885,669.122309973848,-38.6551048825236,403.72622982777
-2059.93518972085,3125.50820448584,-2713.75062064363,277.398266499671,-4661.34589565188,-930.300955397445,40.6375176595916,1321.96835613825,-234.573606556893
-1286.06094811383,4517.12285300382,1366.67115494841,-383.703814773965,-149.743323293867,1668.66151357892,-1167.89168322338,998.827454193753,-212.069153546793
-1379.17074582739,2984.17673680377,-1852.71923417899,433.369045510537,-222.457616116382,287.23831135772,-941.564974671921,216.460087720033,-795.854787631368
-2729.2158866965,445.974761032004,610.57981828026,-1258.49680542441,1185.91404834073,1882.35371144996,383.995362925036,227.99885258409,-261.407696084017
-3705.30964845443,2984.88026971927,-1103.95379016956,-795.685718767492,-1331.99808007337,855.050987177184,-1835.66548485994,430.374794832681,847.04677184869
